Geneid	Chr	Start	End	Strand	Length	unmapped_Ac/bam/sorted/VG1_S1
PFLU_3790	NC_012660.1	4183991	4184380	+	390	50
PFLU_3791	NC_012660.1	4184385	4184732	+	348	13
PFLU_3792	NC_012660.1	4184735	4185010	+	276	12
PFLU_3793	NC_012660.1	4185010	4185342	+	333	8
PFLU_3794	NC_012660.1	4185342	4186340	+	999	57
PFLU_3795	NC_012660.1	4186432	4187424	+	993	130
PFLU_3796	NC_012660.1	4187600	4188991	-	1392	311
PFLU_3797	NC_012660.1	4188995	4190272	-	1278	240
PFLU_3798	NC_012660.1	4190292	4190663	-	372	83
PFLU_3799	NC_012660.1	4190666	4191985	-	1320	167
PFLU_3800	NC_012660.1	4192012	4192632	-	621	114
PFLU_3801	NC_012660.1	4192690	4195095	-	2406	468
PFLU_3802	NC_012660.1	4195592	4196269	+	678	33
PFLU_3803	NC_012660.1	4196328	4197032	+	705	181
PFLU_3804	NC_012660.1	4197136	4197351	+	216	723
PFLU_3805	NC_012660.1	4197541	4199808	-	2268	2369
PFLU_3806	NC_012660.1	4199841	4200206	-	366	462
PFLU_3807	NC_012660.1	4200432	4200704	+	273	312
PFLU_3808	NC_012660.1	4200792	4202045	-	1254	722
PFLU_3809	NC_012660.1	4202539	4204761	+	2223	1184
PFLU_3810	NC_012660.1	4204990	4205433	+	444	16
PFLU_3811	NC_012660.1	4205496	4206617	+	1122	161
PFLU_3812	NC_012660.1	4206617	4207237	+	621	64
PFLU_3813	NC_012660.1	4207366	4208733	+	1368	181
PFLU_3814	NC_012660.1	4208821	4209984	+	1164	51
PFLU_3815	NC_012660.1	4209974	4210399	+	426	39
PFLU_3816	NC_012660.1	4210632	4211366	+	735	27
PFLU_3817	NC_012660.1	4211859	4213181	+	1323	264
PFLU_3818	NC_012660.1	4213754	4214164	+	411	770
PFLU_3819	NC_012660.1	4214178	4214849	+	672	1005
PFLU_3820	NC_012660.1	4214925	4216706	+	1782	867
PFLU_3821	NC_012660.1	4216712	4217206	+	495	164
PFLU_3822	NC_012660.1	4217206	4218558	+	1353	479
PFLU_3823	NC_012660.1	4218698	4221409	+	2712	884
PFLU_3824	NC_012660.1	4221409	4222413	+	1005	309
PFLU_3825	NC_012660.1	4222428	4222973	+	546	170
PFLU_3826	NC_012660.1	4222986	4223486	+	501	159
PFLU_3827	NC_012660.1	4223492	4223797	+	306	87
PFLU_3828	NC_012660.1	4223797	4225647	+	1851	636
PFLU_3829	NC_012660.1	4225691	4227220	+	1530	517
PFLU_3830	NC_012660.1	4227231	4228691	+	1461	569
PFLU_3831	NC_012660.1	4228882	4229280	+	399	3
PFLU_3832	NC_012660.1	4229273	4229584	+	312	11
PFLU_3833	NC_012660.1	4229651	4230400	-	750	253
PFLU_3834	NC_012660.1	4230537	4231361	-	825	40
PFLU_3835	NC_012660.1	4231482	4231715	+	234	45
PFLU_3836	NC_012660.1	4231803	4232000	-	198	82
PFLU_3836A	NC_012660.1	4232056	4232292	+	237	73
PFLU_3838	NC_012660.1	4232292	4232843	+	552	31
PFLU_3839	NC_012660.1	4232910	4234037	-	1128	29
PFLU_3840	NC_012660.1	4234111	4235472	-	1362	31
PFLU_3841	NC_012660.1	4235562	4235945	-	384	4
PFLU_3842	NC_012660.1	4236182	4236700	-	519	8
PFLU_3843	NC_012660.1	4236761	4237633	-	873	23
PFLU_3844	NC_012660.1	4237772	4239385	+	1614	131
PFLU_3845	NC_012660.1	4239429	4240487	+	1059	101
PFLU_3846	NC_012660.1	4240675	4241430	-	756	206
PFLU_3847	NC_012660.1	4241819	4242493	+	675	34
PFLU_3848	NC_012660.1	4242493	4243707	+	1215	27
PFLU_3849	NC_012660.1	4243703	4245178	+	1476	39
PFLU_3850	NC_012660.1	4245171	4246412	+	1242	37
PFLU_3851	NC_012660.1	4246461	4247852	-	1392	41
PFLU_3852	NC_012660.1	4247868	4248632	-	765	4
PFLU_3853	NC_012660.1	4248639	4249976	-	1338	9
PFLU_3854	NC_012660.1	4249998	4251044	-	1047	1
PFLU_3855	NC_012660.1	4251052	4251930	-	879	3
PFLU_3856	NC_012660.1	4251930	4252700	-	771	2
PFLU_3857	NC_012660.1	4252700	4253599	-	900	1
PFLU_3858	NC_012660.1	4253715	4255148	-	1434	6
PFLU_3859	NC_012660.1	4255148	4255471	-	324	0
PFLU_3860	NC_012660.1	4255488	4256750	-	1263	4
PFLU_3861	NC_012660.1	4256840	4257412	-	573	21
PFLU_3862	NC_012660.1	4257493	4258419	+	927	54
PFLU_3865	NC_012660.1	4261523	4261864	+	342	20
PFLU_3866	NC_012660.1	4261873	4263543	+	1671	46
PFLU_3867	NC_012660.1	4263543	4264028	+	486	6
PFLU_3868	NC_012660.1	4264028	4264303	+	276	14
PFLU_3868A	NC_012660.1	4264306	4264638	+	333	17
PFLU_3870	NC_012660.1	4264735	4265229	+	495	76
PFLU_3871	NC_012660.1	4265766	4267151	-	1386	242
PFLU_3872	NC_012660.1	4267170	4268867	-	1698	351
PFLU_3873	NC_012660.1	4269111	4269617	+	507	288
PFLU_3874	NC_012660.1	4269617	4270363	+	747	51
PFLU_3875	NC_012660.1	4270523	4272049	-	1527	29
PFLU_3876	NC_012660.1	4272052	4273251	-	1200	71
PFLU_3877	NC_012660.1	4273270	4274718	-	1449	74
PFLU_3878	NC_012660.1	4274718	4275188	-	471	35
PFLU_3879	NC_012660.1	4275335	4279006	-	3672	272
PFLU_3880	NC_012660.1	4279006	4280730	-	1725	112
PFLU_3881	NC_012660.1	4280798	4281445	-	648	90
PFLU_3882	NC_012660.1	4281614	4282423	+	810	158
PFLU_3883	NC_012660.1	4282565	4283893	+	1329	10
PFLU_3884	NC_012660.1	4284020	4285246	-	1227	50
PFLU_3885	NC_012660.1	4285398	4286330	+	933	67
PFLU_3886	NC_012660.1	4286542	4286931	+	390	35
PFLU_3887	NC_012660.1	4286951	4287847	+	897	49
PFLU_3888	NC_012660.1	4288467	4290101	-	1635	322
PFLU_3889	NC_012660.1	4290242	4291411	+	1170	193
PFLU_3890	NC_012660.1	4291426	4293030	+	1605	196
PFLU_3891	NC_012660.1	4293049	4293852	+	804	56
PFLU_3892	NC_012660.1	4293852	4295774	+	1923	220
PFLU_3893	NC_012660.1	4295777	4296406	-	630	73
PFLU_3894	NC_012660.1	4296537	4296884	+	348	103
PFLU_3895	NC_012660.1	4297320	4298504	+	1185	106
PFLU_3896	NC_012660.1	4298640	4299176	-	537	10
PFLU_3897	NC_012660.1	4299176	4300255	-	1080	62
PFLU_3898	NC_012660.1	4300405	4300926	+	522	23
PFLU_3899	NC_012660.1	4300926	4301660	+	735	39
PFLU_3900	NC_012660.1	4301663	4302637	-	975	47
PFLU_3901	NC_012660.1	4302631	4305015	-	2385	227
PFLU_3902	NC_012660.1	4305060	4305845	-	786	176
PFLU_3903	NC_012660.1	4305874	4306359	-	486	96
PFLU_3904	NC_012660.1	4306365	4306913	-	549	101
PFLU_3905	NC_012660.1	4306926	4307465	-	540	121
PFLU_3906	NC_012660.1	4307462	4307983	-	522	621
PFLU_3907	NC_012660.1	4308172	4309263	+	1092	24
PFLU_3908	NC_012660.1	4309291	4310595	+	1305	52
PFLU_3909	NC_012660.1	4311550	4312254	-	705	333
PFLU_3910	NC_012660.1	4312358	4313212	-	855	11
PFLU_3911	NC_012660.1	4313324	4314424	+	1101	1
PFLU_3912	NC_012660.1	4314457	4315281	+	825	4
PFLU_3913	NC_012660.1	4315399	4315953	+	555	97
PFLU_3914	NC_012660.1	4315949	4316830	-	882	26
PFLU_3915	NC_012660.1	4316891	4318927	-	2037	57
PFLU_3916	NC_012660.1	4319140	4320267	+	1128	130
PFLU_3917	NC_012660.1	4320267	4321292	+	1026	301
PFLU_3918	NC_012660.1	4321617	4322630	+	1014	15
PFLU_3919	NC_012660.1	4322851	4323318	-	468	7
PFLU_3920	NC_012660.1	4323464	4326121	+	2658	27
PFLU_3921	NC_012660.1	4326129	4326908	-	780	128
PFLU_3922	NC_012660.1	4327001	4327897	-	897	37
PFLU_3923	NC_012660.1	4328016	4329218	+	1203	18
PFLU_3924	NC_012660.1	4329171	4329665	-	495	17
PFLU_3925	NC_012660.1	4329793	4331664	-	1872	555
PFLU_3926	NC_012660.1	4331899	4332168	-	270	852
PFLU_3927	NC_012660.1	4332321	4334714	-	2394	940
PFLU_3928	NC_012660.1	4334892	4336172	-	1281	3327
PFLU_3929	NC_012660.1	4336288	4336920	-	633	1001
PFLU_3930	NC_012660.1	4337015	4338322	-	1308	1870
PFLU_3931	NC_012660.1	4339481	4340332	+	852	130
PFLU_3932	NC_012660.1	4340543	4341463	+	921	97
PFLU_3933	NC_012660.1	4341534	4342193	-	660	46
PFLU_3934	NC_012660.1	4342359	4342562	+	204	21
PFLU_3935	NC_012660.1	4342565	4342972	-	408	9
PFLU_3936	NC_012660.1	4343169	4346387	+	3219	11
PFLU_3937	NC_012660.1	4346380	4347546	+	1167	2
PFLU_3938	NC_012660.1	4347533	4348948	+	1416	7
PFLU_3939	NC_012660.1	4349180	4349635	+	456	26
PFLU_3940	NC_012660.1	4349747	4351027	-	1281	166
PFLU_3941	NC_012660.1	4351109	4352593	-	1485	219
PFLU_3942	NC_012660.1	4353185	4354621	+	1437	165
PFLU_3943	NC_012660.1	4354755	4356119	+	1365	133
PFLU_3944	NC_012660.1	4356122	4357393	+	1272	167
PFLU_3945	NC_012660.1	4357520	4358176	-	657	75
PFLU_3946	NC_012660.1	4358254	4358616	+	363	51
PFLU_3947	NC_012660.1	4358623	4359477	+	855	25
PFLU_3948	NC_012660.1	4359644	4360903	+	1260	7
PFLU_3949	NC_012660.1	4361137	4361952	+	816	21
PFLU_3950	NC_012660.1	4361986	4362858	+	873	21
PFLU_3951	NC_012660.1	4362913	4363872	+	960	20
PFLU_3952	NC_012660.1	4363940	4364464	+	525	3
PFLU_3953	NC_012660.1	4364469	4365746	+	1278	13
PFLU_3954	NC_012660.1	4365746	4366642	+	897	15
PFLU_3955	NC_012660.1	4366725	4367873	-	1149	24
PFLU_3956	NC_012660.1	4367873	4369516	-	1644	117
PFLU_3958	NC_012660.1	4369705	4371192	-	1488	7
PFLU_3959	NC_012660.1	4371367	4372170	-	804	14
PFLU_3960	NC_012660.1	4372174	4373415	-	1242	102
PFLU_3961	NC_012660.1	4373583	4374443	+	861	75
PFLU_3962	NC_012660.1	4374507	4376129	-	1623	140
PFLU_3963	NC_012660.1	4376312	4376791	-	480	28
PFLU_3964	NC_012660.1	4376986	4378218	+	1233	537
PFLU_3965	NC_012660.1	4378262	4379278	+	1017	297
PFLU_3966	NC_012660.1	4379282	4380538	+	1257	329
PFLU_3967	NC_012660.1	4380545	4381921	+	1377	246
PFLU_3968	NC_012660.1	4382129	4383145	+	1017	419
PFLU_3969	NC_012660.1	4383224	4384114	-	891	58
PFLU_3970	NC_012660.1	4384385	4385428	+	1044	104
PFLU_3971	NC_012660.1	4385544	4386047	+	504	80
PFLU_3971A	NC_012660.1	4386195	4387136	-	942	116
PFLU_3973	NC_012660.1	4387378	4388214	-	837	21
PFLU_3974	NC_012660.1	4388208	4389425	-	1218	55
PFLU_3975	NC_012660.1	4389539	4390873	-	1335	274
PFLU_3976	NC_012660.1	4390996	4391475	-	480	40
PFLU_3977	NC_012660.1	4391733	4392899	+	1167	50
PFLU_3978	NC_012660.1	4392904	4394871	+	1968	19
PFLU_3979	NC_012660.1	4394867	4396267	+	1401	9
PFLU_3980	NC_012660.1	4396375	4397121	+	747	6
PFLU_3981	NC_012660.1	4397232	4397996	+	765	20
PFLU_3982	NC_012660.1	4398226	4399425	+	1200	31
PFLU_3983	NC_012660.1	4399486	4400343	+	858	12
PFLU_3984	NC_012660.1	4400348	4401355	+	1008	9
PFLU_3985	NC_012660.1	4401355	4402101	+	747	11
PFLU_3986	NC_012660.1	4402104	4402796	+	693	8
PFLU_3987	NC_012660.1	4402813	4404078	+	1266	16
PFLU_3988	NC_012660.1	4404078	4405481	+	1404	22
PFLU_3989	NC_012660.1	4406585	4407445	+	861	9
PFLU_3990	NC_012660.1	4407507	4408508	+	1002	29
PFLU_3991	NC_012660.1	4408511	4409233	-	723	4
PFLU_3992	NC_012660.1	4409374	4410903	-	1530	52
PFLU_3993	NC_012660.1	4410909	4411985	-	1077	82
PFLU_3994	NC_012660.1	4412011	4413000	-	990	18
PFLU_3995	NC_012660.1	4412969	4414474	-	1506	57
PFLU_3996	NC_012660.1	4414541	4415461	-	921	87
PFLU_3997	NC_012660.1	4415777	4416451	+	675	16
PFLU_3998	NC_012660.1	4416451	4417545	+	1095	64
PFLU_3999	NC_012660.1	4417612	4419120	-	1509	18294
PFLU_4000	NC_012660.1	4419237	4420304	-	1068	35
PFLU_4001	NC_012660.1	4420291	4422750	-	2460	58
PFLU_4002	NC_012660.1	4422755	4423420	-	666	37
PFLU_4003	NC_012660.1	4423689	4424366	+	678	50
PFLU_4004	NC_012660.1	4424545	4426197	+	1653	320
PFLU_4005	NC_012660.1	4426200	4427717	+	1518	139
PFLU_4006	NC_012660.1	4427724	4428647	-	924	76
PFLU_4007	NC_012660.1	4428863	4435156	-	6294	185
PFLU_4008	NC_012660.1	4435571	4436362	+	792	91
PFLU_4009	NC_012660.1	4436389	4437816	+	1428	100
PFLU_4010	NC_012660.1	4437976	4438905	-	930	132
PFLU_4011	NC_012660.1	4439196	4439984	-	789	16
PFLU_4012	NC_012660.1	4439984	4440658	-	675	7
PFLU_4013	NC_012660.1	4440790	4441863	+	1074	59
PFLU_4014	NC_012660.1	4441955	4442194	+	240	27
PFLU_4015	NC_012660.1	4442306	4443136	-	831	10
PFLU_4016	NC_012660.1	4443199	4443933	-	735	4
PFLU_4017	NC_012660.1	4443951	4444691	-	741	3
PFLU_4018	NC_012660.1	4444701	4445399	-	699	3
PFLU_4019	NC_012660.1	4445513	4446262	-	750	4
PFLU_4020	NC_012660.1	4446360	4447130	-	771	1
PFLU_4021	NC_012660.1	4447130	4447519	-	390	2
PFLU_4022	NC_012660.1	4447519	4448490	-	972	4
PFLU_4023	NC_012660.1	4448490	4449143	-	654	4
PFLU_4024	NC_012660.1	4449143	4450492	-	1350	4
PFLU_4025	NC_012660.1	4450529	4450939	-	411	2
PFLU_4026	NC_012660.1	4451057	4451959	-	903	8
PFLU_4027	NC_012660.1	4452594	4453799	+	1206	2
PFLU_4028	NC_012660.1	4453812	4455359	+	1548	5
PFLU_4029	NC_012660.1	4455425	4456753	+	1329	6
PFLU_4030	NC_012660.1	4456875	4457729	+	855	25
PFLU_4031	NC_012660.1	4457827	4458651	+	825	16
PFLU_4032	NC_012660.1	4458651	4459478	+	828	8
PFLU_4033	NC_012660.1	4459503	4460888	+	1386	61
PFLU_4034	NC_012660.1	4461018	4461503	-	486	71
PFLU_4035	NC_012660.1	4461552	4462193	-	642	36
PFLU_4036	NC_012660.1	4462245	4463546	-	1302	38
PFLU_4037	NC_012660.1	4463730	4464653	+	924	9
PFLU_4038	NC_012660.1	4465462	4466544	-	1083	12
PFLU_4039	NC_012660.1	4466568	4468025	-	1458	11
PFLU_4040	NC_012660.1	4468146	4469300	-	1155	37
PFLU_4041	NC_012660.1	4469303	4470451	-	1149	19
PFLU_4042	NC_012660.1	4470451	4471827	-	1377	20
PFLU_4043	NC_012660.1	4471812	4472117	-	306	4
PFLU_4044	NC_012660.1	4472117	4473955	-	1839	40
PFLU_4045	NC_012660.1	4473960	4474832	-	873	13
PFLU_4046	NC_012660.1	4474832	4475785	-	954	16
PFLU_4047	NC_012660.1	4475802	4477436	-	1635	59
PFLU_4048	NC_012660.1	4477535	4478806	-	1272	45
PFLU_4049	NC_012660.1	4478832	4479497	-	666	48
PFLU_4050	NC_012660.1	4480762	4481610	+	849	18
PFLU_4051	NC_012660.1	4481637	4482347	+	711	25
PFLU_4052	NC_012660.1	4482355	4483236	-	882	14
PFLU_4053	NC_012660.1	4483332	4484465	+	1134	9
PFLU_4054	NC_012660.1	4484491	4485639	+	1149	7
PFLU_4055	NC_012660.1	4485639	4486481	+	843	7
PFLU_4056	NC_012660.1	4486814	4488274	+	1461	29
PFLU_4057	NC_012660.1	4488495	4488980	-	486	2
PFLU_4058	NC_012660.1	4489168	4490079	+	912	12
PFLU_4059	NC_012660.1	4490079	4490582	+	504	9
PFLU_4060	NC_012660.1	4490593	4491924	-	1332	6
PFLU_4061	NC_012660.1	4492093	4492863	-	771	10
PFLU_4062	NC_012660.1	4492877	4493284	-	408	10
PFLU_4063	NC_012660.1	4493584	4493958	+	375	8
PFLU_4064	NC_012660.1	4494025	4494456	-	432	7
PFLU_4065	NC_012660.1	4494471	4496051	-	1581	10
PFLU_4066	NC_012660.1	4496067	4496987	-	921	1
PFLU_4067	NC_012660.1	4497009	4497779	-	771	1
PFLU_4068	NC_012660.1	4497775	4498764	-	990	3
PFLU_4069	NC_012660.1	4498757	4501153	-	2397	11
PFLU_4070	NC_012660.1	4502342	4504561	-	2220	32
PFLU_4071	NC_012660.1	4504561	4505082	-	522	0
PFLU_4072	NC_012660.1	4505082	4505690	-	609	6
PFLU_4073	NC_012660.1	4505668	4506684	-	1017	8
PFLU_4074	NC_012660.1	4506684	4507406	-	723	4
PFLU_4075	NC_012660.1	4507406	4508032	-	627	3
PFLU_4076	NC_012660.1	4508032	4508391	-	360	1
PFLU_4077	NC_012660.1	4508391	4508819	-	429	1
PFLU_4078	NC_012660.1	4508832	4509254	-	423	17
PFLU_4079	NC_012660.1	4509278	4510477	-	1200	27
PFLU_4080	NC_012660.1	4510477	4512204	-	1728	30
PFLU_4081	NC_012660.1	4512363	4512638	-	276	42
PFLU_4082	NC_012660.1	4513062	4515839	+	2778	20
PFLU_4083	NC_012660.1	4515917	4516534	-	618	81
PFLU_4084	NC_012660.1	4516600	4517637	-	1038	12
PFLU_4085	NC_012660.1	4517848	4520037	+	2190	25
PFLU_4086	NC_012660.1	4520043	4521371	+	1329	7
PFLU_4087	NC_012660.1	4521371	4522300	+	930	10
PFLU_4088	NC_012660.1	4522420	4523208	-	789	11
PFLU_4089	NC_012660.1	4523216	4524181	-	966	9
PFLU_4090	NC_012660.1	4524181	4525167	-	987	9
PFLU_4091	NC_012660.1	4525173	4526090	-	918	13
PFLU_4093	NC_012660.1	4526636	4529038	-	2403	31
PFLU_4094	NC_012660.1	4529133	4529612	-	480	10
PFLU_4095	NC_012660.1	4529734	4531131	+	1398	7
PFLU_4096	NC_012660.1	4531144	4532751	-	1608	23
PFLU_4097	NC_012660.1	4532792	4533568	-	777	12
PFLU_4098	NC_012660.1	4533574	4534347	-	774	19
PFLU_4099	NC_012660.1	4534363	4535166	-	804	24
PFLU_4100	NC_012660.1	4535234	4535899	-	666	17
PFLU_4101	NC_012660.1	4536182	4536625	-	444	9
PFLU_4102	NC_012660.1	4536680	4537960	-	1281	17
PFLU_4103	NC_012660.1	4537960	4538670	-	711	20
PFLU_4104	NC_012660.1	4538829	4541192	+	2364	76
PFLU_4105	NC_012660.1	4541405	4542445	+	1041	11
PFLU_4106	NC_012660.1	4542461	4543642	+	1182	13
PFLU_4107	NC_012660.1	4543681	4545123	+	1443	7
PFLU_4108	NC_012660.1	4545353	4546201	+	849	16
PFLU_4109	NC_012660.1	4546208	4547026	+	819	7
PFLU_4110	NC_012660.1	4547051	4548694	+	1644	19
PFLU_4111	NC_012660.1	4548714	4549565	+	852	13
PFLU_4112	NC_012660.1	4549639	4551114	+	1476	22
PFLU_4113	NC_012660.1	4551190	4552185	+	996	39
PFLU_4114	NC_012660.1	4552341	4552820	-	480	32
PFLU_4115	NC_012660.1	4552997	4554043	+	1047	16
PFLU_4116	NC_012660.1	4554279	4555841	+	1563	186
PFLU_4117	NC_012660.1	4555947	4556645	-	699	15
PFLU_4118	NC_012660.1	4556734	4558125	-	1392	16
PFLU_4119	NC_012660.1	4558125	4561256	-	3132	22
PFLU_4120	NC_012660.1	4561262	4562443	-	1182	11
PFLU_4121	NC_012660.1	4562588	4563970	+	1383	59
PFLU_4122	NC_012660.1	4563977	4564657	+	681	38
PFLU_4122A	NC_012660.1	4565176	4565424	+	249	126
PFLU_4124	NC_012660.1	4565843	4565956	-	114	94
PFLU_4125	NC_012660.1	4566240	4567928	+	1689	83
PFLU_4125A	NC_012660.1	4568020	4568517	+	498	28
PFLU_4126A	NC_012660.1	4569486	4570070	+	585	543
PFLU_4126B	NC_012660.1	4570040	4570819	+	780	695
PFLU_4126C	NC_012660.1	4570824	4571288	+	465	535
PFLU_4127	NC_012660.1	4571438	4571908	+	471	52
PFLU_4128	NC_012660.1	4571853	4572359	+	507	25
PFLU_4128A	NC_012660.1	4572638	4572943	+	306	228
PFLU_4128B	NC_012660.1	4573082	4573381	+	300	79
PFLU_4128C	NC_012660.1	4573895	4574143	+	249	130
PFLU_4128D	NC_012660.1	4574740	4575018	+	279	62
PFLU_4131	NC_012660.1	4576418	4576948	-	531	5
PFLU_4132	NC_012660.1	4577052	4579037	-	1986	126
PFLU_4135	NC_012660.1	4581016	4581612	-	597	6
PFLU_4138	NC_012660.1	4582493	4582987	-	495	7
PFLU_4139	NC_012660.1	4583166	4583501	-	336	6
PFLU_4141	NC_012660.1	4584373	4584726	-	354	814
PFLU_4142	NC_012660.1	4584710	4585009	-	300	2652
PFLU_4143	NC_012660.1	4585016	4587391	-	2376	381
PFLU_4144	NC_012660.1	4587421	4588434	-	1014	241
PFLU_4145	NC_012660.1	4588547	4588900	-	354	1156
PFLU_4146	NC_012660.1	4588934	4589125	-	192	804
PFLU_4147	NC_012660.1	4589189	4589737	-	549	2379
PFLU_4148	NC_012660.1	4589740	4591659	-	1920	2669
PFLU_4149	NC_012660.1	4592027	4592338	+	312	433
PFLU_4150	NC_012660.1	4592631	4592840	+	210	4647
PFLU_4151	NC_012660.1	4592920	4593237	-	318	151
PFLU_4152	NC_012660.1	4593385	4593690	-	306	33
PFLU_4153	NC_012660.1	4593862	4594071	+	210	23
PFLU_4154	NC_012660.1	4594111	4595136	-	1026	188
PFLU_4155	NC_012660.1	4595165	4595566	-	402	27
PFLU_4156	NC_012660.1	4595566	4596480	-	915	59
PFLU_4157	NC_012660.1	4596507	4597526	-	1020	94
PFLU_4158	NC_012660.1	4597533	4598507	-	975	72
PFLU_4159	NC_012660.1	4598507	4600057	-	1551	116
PFLU_4160	NC_012660.1	4600118	4601074	-	957	414
PFLU_4161	NC_012660.1	4601636	4602721	+	1086	269
PFLU_4162	NC_012660.1	4602915	4603163	+	249	19
PFLU_4163	NC_012660.1	4603171	4603857	+	687	52
PFLU_4164	NC_012660.1	4603895	4604311	-	417	99
PFLU_4165	NC_012660.1	4604490	4604711	+	222	172
PFLU_4166	NC_012660.1	4604926	4605174	+	249	39
PFLU_4167	NC_012660.1	4605272	4605562	+	291	15
PFLU_4168	NC_012660.1	4605588	4606277	-	690	17
PFLU_4169	NC_012660.1	4606433	4607248	+	816	12
PFLU_4170	NC_012660.1	4607285	4607608	+	324	9
PFLU_4171	NC_012660.1	4607654	4608322	+	669	38
PFLU_4172	NC_012660.1	4608322	4609725	+	1404	86
PFLU_4173	NC_012660.1	4609852	4610073	+	222	27
PFLU_4174	NC_012660.1	4610095	4610733	-	639	32
PFLU_4175	NC_012660.1	4610744	4611691	-	948	14
PFLU_4176	NC_012660.1	4611691	4612404	-	714	17
PFLU_4177	NC_012660.1	4612745	4613287	+	543	39
PFLU_4178	NC_012660.1	4613475	4614902	+	1428	36
PFLU_4179	NC_012660.1	4615505	4616785	+	1281	133
PFLU_4181	NC_012660.1	4617462	4618238	-	777	126
PFLU_4182	NC_012660.1	4618238	4619446	-	1209	184
PFLU_4183	NC_012660.1	4619515	4621017	-	1503	381
PFLU_4184	NC_012660.1	4621062	4621616	-	555	352
PFLU_4186	NC_012660.1	4622523	4623827	-	1305	170
PFLU_4187	NC_012660.1	4623827	4624744	-	918	248
PFLU_4188	NC_012660.1	4624992	4625621	-	630	389
PFLU_4189	NC_012660.1	4625689	4626540	-	852	92
PFLU_4190	NC_012660.1	4626797	4629355	-	2559	447
PFLU_4191	NC_012660.1	4629519	4630544	-	1026	33
PFLU_4192	NC_012660.1	4630767	4631876	-	1110	371
PFLU_4193	NC_012660.1	4631944	4633023	-	1080	186
PFLU_4194	NC_012660.1	4633080	4633841	-	762	159
PFLU_4195	NC_012660.1	4633991	4634632	-	642	59
PFLU_4196	NC_012660.1	4634646	4636061	-	1416	212
PFLU_4197	NC_012660.1	4636202	4637089	+	888	63
PFLU_4198	NC_012660.1	4637152	4640451	+	3300	196
PFLU_4199	NC_012660.1	4640454	4642385	-	1932	64
PFLU_4200	NC_012660.1	4642458	4643267	-	810	19
PFLU_4201	NC_012660.1	4643488	4645071	-	1584	15
PFLU_4202	NC_012660.1	4645629	4646603	-	975	44
PFLU_4203	NC_012660.1	4646662	4647093	-	432	67
PFLU_4204	NC_012660.1	4647137	4647970	-	834	34
PFLU_4205	NC_012660.1	4647985	4648524	-	540	70
PFLU_4207	NC_012660.1	4649363	4650841	-	1479	257
PFLU_4208	NC_012660.1	4651041	4653053	-	2013	167
PFLU_4209	NC_012660.1	4653397	4654590	+	1194	216
PFLU_4211	NC_012660.1	4655130	4656011	-	882	61
PFLU_4212	NC_012660.1	4656103	4657491	+	1389	25
PFLU_4213	NC_012660.1	4657600	4658520	-	921	6
PFLU_4214	NC_012660.1	4658633	4659829	+	1197	10
PFLU_4215	NC_012660.1	4659839	4660141	-	303	21
PFLU_4216	NC_012660.1	4660159	4661217	-	1059	70
PFLU_4217	NC_012660.1	4661346	4662272	+	927	46
PFLU_4218	NC_012660.1	4662735	4663175	-	441	30
PFLU_4219	NC_012660.1	4663590	4664597	+	1008	73
PFLU_4220	NC_012660.1	4664597	4665598	+	1002	13
PFLU_4221	NC_012660.1	4665598	4666359	+	762	13
PFLU_4222	NC_012660.1	4666561	4667055	-	495	34
PFLU_4223	NC_012660.1	4667103	4667921	+	819	101
PFLU_4224	NC_012660.1	4668116	4669042	-	927	108
PFLU_4225	NC_012660.1	4669042	4669479	-	438	81
PFLU_4226	NC_012660.1	4669590	4670285	+	696	45
PFLU_4227	NC_012660.1	4670292	4670522	-	231	1
PFLU_4228	NC_012660.1	4670632	4671570	-	939	42
PFLU_4229	NC_012660.1	4671699	4672127	+	429	3
PFLU_4230	NC_012660.1	4672133	4672555	+	423	7
PFLU_4231	NC_012660.1	4672644	4673630	+	987	74
PFLU_4233	NC_012660.1	4675231	4676151	-	921	65
PFLU_4234	NC_012660.1	4676809	4678320	+	1512	19
PFLU_4235	NC_012660.1	4678355	4679035	+	681	54
PFLU_4236	NC_012660.1	4679277	4680179	-	903	77
PFLU_4237	NC_012660.1	4680279	4681049	+	771	16
PFLU_4238	NC_012660.1	4681070	4681468	+	399	12
PFLU_4239	NC_012660.1	4681468	4682442	+	975	36
PFLU_4240	NC_012660.1	4682680	4683108	-	429	14
PFLU_4241	NC_012660.1	4683517	4683927	-	411	23
PFLU_4242	NC_012660.1	4684349	4685929	-	1581	304
PFLU_4243	NC_012660.1	4686356	4687039	-	684	18
PFLU_4244	NC_012660.1	4687185	4687424	+	240	15
PFLU_4245	NC_012660.1	4687397	4687999	+	603	7
PFLU_4246	NC_012660.1	4688020	4688625	-	606	8
PFLU_4247	NC_012660.1	4688738	4689598	+	861	14
PFLU_4248	NC_012660.1	4689643	4690335	+	693	6
PFLU_4249	NC_012660.1	4690433	4690810	+	378	9
PFLU_4250	NC_012660.1	4690800	4691516	-	717	23
PFLU_4251	NC_012660.1	4691665	4692909	+	1245	30
PFLU_4252	NC_012660.1	4693177	4693899	-	723	204
PFLU_4253	NC_012660.1	4694030	4694653	-	624	45
PFLU_4254	NC_012660.1	4694792	4696531	-	1740	22
PFLU_4255	NC_012660.1	4697629	4698084	-	456	11
PFLU_4256	NC_012660.1	4698511	4699665	+	1155	20
